stratum,psu,inctot,age,sex,race,hispanic,marstat,ownershg,yrsusa,school,educrec,labforce,classwk,vetstat
9,82,60010,53,1,1,0,1,1,0,1,9,2,14,2
9,82,31390,58,1,1,0,1,1,0,1,8,2,25,2
9,82,39750,59,1,1,0,1,1,0,1,7,2,22,2
9,82,52940,54,1,1,0,1,1,0,1,9,2,25,2
9,82,18005,57,1,1,0,1,1,0,1,7,2,22,1
9,82,9005,52,1,1,0,1,1,0,1,7,2,22,1
9,82,50610,56,1,1,0,1,1,0,1,3,2,22,2
9,82,28470,51,1,1,0,5,1,0,1,9,2,28,2
9,82,15005,55,1,1,0,1,1,0,1,5,2,22,1
9,82,11005,55,1,1,0,1,2,0,1,5,2,22,1
9,82,16005,59,1,1,0,3,2,0,1,7,2,28,2
9,82,18205,52,1,1,0,1,1,0,1,5,2,22,2
9,82,1005,58,1,1,0,1,1,0,1,7,2,14,1
9,82,42150,53,1,1,0,1,1,0,1,9,2,22,2
9,82,19005,51,1,1,0,1,1,0,1,7,2,28,2
9,82,9060,58,1,1,0,1,1,0,1,6,2,13,2
9,82,3905,63,1,1,0,1,1,0,1,5,1,22,2
9,82,15005,63,1,1,0,1,1,0,1,3,2,22,1
9,82,4825,62,1,1,0,1,1,0,1,5,1,0,1
9,82,14045,52,1,1,0,1,1,0,1,5,2,22,2
9,82,22680,50,1,1,0,1,1,0,1,7,2,22,1
9,82,30005,56,1,1,0,1,1,0,1,7,2,27,2
9,82,480,51,1,2,0,1,2,0,1,6,1,27,2
9,82,15165,59,1,1,0,1,1,0,1,9,2,28,2
9,82,4970,54,1,1,0,1,1,0,1,6,1,14,2
9,82,15460,60,1,1,0,1,1,0,1,7,1,0,2
9,82,3555,59,1,1,0,1,2,0,1,6,2,22,2
9,82,5105,53,1,1,0,3,2,0,1,7,1,22,1
9,82,48630,58,1,1,0,1,1,0,1,7,2,22,2
9,82,295,60,1,1,0,1,2,0,1,2,2,0,1
9,82,17005,63,1,1,0,5,1,0,1,7,2,22,2
9,82,26890,59,1,1,0,1,1,0,1,5,2,22,2
9,82,4100,64,1,1,0,5,1,0,1,9,1,25,2
9,82,4555,54,1,1,0,5,2,0,1,2,1,0,1
9,82,5105,59,1,1,0,1,2,0,1,5,1,22,1
9,82,29725,64,1,1,0,1,2,0,1,7,2,25,2
9,82,3605,61,1,1,0,1,2,0,1,3,1,0,1
9,82,14010,60,1,1,0,1,1,0,1,6,2,22,2
9,82,25,60,1,1,0,5,2,0,1,8,1,22,2
9,82,20005,61,1,1,0,1,1,0,1,5,2,22,2
9,82,10005,59,1,2,0,1,1,0,1,5,2,22,2
9,82,30450,53,1,1,0,1,1,0,1,9,2,22,2
9,82,3515,58,1,1,0,5,2,0,1,9,2,13,2
9,82,45005,62,1,1,0,1,1,0,1,9,2,22,2
9,82,32410,57,1,1,0,1,1,0,1,9,2,22,2
9,82,11285,63,1,1,0,1,1,0,1,6,1,22,1
9,82,21015,50,1,1,0,1,1,0,1,7,2,22,2
9,82,75000,50,1,1,0,1,1,0,1,9,2,22,1
9,82,12615,70,1,1,0,1,2,0,1,4,1,22,1
9,82,5005,71,1,1,0,1,2,0,1,4,1,22,1
9,82,7715,66,1,1,0,1,1,0,1,3,1,0,2
9,82,21135,87,1,1,0,1,2,0,1,7,1,0,1
9,82,14210,77,1,1,0,1,1,0,1,8,1,0,1
9,82,4980,71,1,1,0,3,1,0,1,3,1,22,2
9,82,33045,68,1,1,0,1,1,0,1,3,2,22,1
9,82,4705,67,1,1,0,1,1,0,1,8,2,22,2
9,82,64015,68,1,1,0,1,1,0,1,7,2,22,2
9,82,10175,69,1,1,0,1,1,0,1,4,1,28,1
9,82,6225,71,1,1,0,5,1,0,1,3,2,13,1
9,82,4205,72,1,1,0,5,2,0,1,3,1,0,1
9,82,12325,66,1,1,0,3,2,0,1,5,1,28,2
9,82,3090,69,1,1,0,1,2,0,1,6,1,0,1
9,82,6510,75,1,1,0,1,1,0,1,7,1,22,1
9,82,13850,68,1,1,0,1,1,0,1,7,1,22,1
9,82,3815,82,1,1,0,4,1,0,1,3,1,0,1
9,82,10360,71,1,1,0,4,1,0,1,6,1,0,1
9,82,35010,70,1,1,0,1,1,0,1,9,2,14,2
9,82,4205,67,1,1,0,1,1,0,1,3,1,22,1
9,82,12010,80,1,1,0,4,1,0,1,1,1,0,1
9,82,7855,71,1,1,0,1,1,0,1,7,1,0,1
9,82,4610,67,1,1,0,4,1,0,1,8,1,22,2
9,82,8710,70,1,1,0,1,1,0,1,7,1,0,1
9,82,12380,68,1,1,0,1,1,0,1,5,1,22,1
9,82,355,84,1,1,0,4,0,0,1,3,1,0,1
9,82,11175,73,1,1,0,1,1,0,1,3,1,0,1
9,82,9610,67,1,2,1,4,1,0,1,3,1,0,2
9,82,5005,85,1,3,0,4,1,0,1,2,2,22,1
9,82,0,79,1,1,0,4,2,0,1,7,1,0,1
9,82,8440,72,1,1,0,1,1,0,1,4,1,0,2
9,82,10755,72,1,1,0,4,2,0,1,3,1,0,2
9,82,8820,68,1,1,0,1,1,0,1,8,1,22,2
9,82,8010,68,1,1,0,1,1,0,1,7,1,0,1
9,82,4825,71,1,1,0,1,1,0,1,5,1,0,1
9,82,17005,65,1,1,0,5,2,0,1,7,1,22,2
9,82,5800,87,1,1,0,4,1,0,1,9,1,0,1
9,82,7195,67,1,1,0,1,1,0,1,9,1,0,2
9,82,18325,65,1,1,0,1,1,0,1,6,1,22,1
9,82,6160,69,1,1,0,1,1,0,1,4,1,22,1
9,82,405,16,2,1,0,5,2,0,2,4,2,28,1
9,82,2630,20,2,1,0,5,1,0,2,8,2,22,1
9,82,0,16,2,1,0,5,1,0,2,4,1,0,1
9,82,2005,19,2,1,0,5,1,0,2,8,2,22,1
9,82,1205,20,2,1,0,5,0,0,2,8,2,22,1
9,82,0,17,2,1,0,5,2,0,2,6,1,0,1
9,82,0,15,2,1,0,5,1,0,2,4,0,0,0
9,82,7745,23,2,4,0,5,1,0,1,7,2,22,1
9,82,0,16,2,1,0,5,1,0,2,4,1,0,1
9,82,17005,23,2,1,0,5,2,0,1,7,2,22,1
9,82,3005,23,2,1,0,1,2,0,1,7,2,22,1
9,82,0,18,2,2,0,5,2,0,2,6,1,22,1
9,82,8010,21,2,1,0,5,1,0,2,8,2,22,1
9,82,10005,23,2,1,0,5,1,0,1,7,2,22,1
9,82,4175,16,2,1,0,5,2,0,1,4,1,22,1
9,82,0,18,2,1,0,1,1,0,1,7,1,0,1
9,82,11010,24,2,1,0,5,2,0,2,9,2,27,1
9,82,10205,24,2,1,0,1,1,0,1,8,2,22,1
9,82,3590,18,2,2,0,5,2,0,2,7,2,22,1
9,82,0,16,2,1,0,5,2,0,2,4,1,0,1
9,82,0,21,2,1,0,5,2,0,2,8,1,22,1
9,82,3505,24,2,1,0,2,2,0,1,6,2,22,1
9,82,505,17,2,2,0,5,2,0,2,5,1,28,1
9,82,10505,24,2,1,0,1,1,0,1,7,2,22,1
9,82,0,19,2,1,0,5,1,0,2,8,1,22,1
9,82,5305,24,2,1,0,1,1,0,1,8,1,22,1
9,82,5005,22,2,1,0,1,1,0,1,7,2,22,1
9,82,1995,19,2,1,1,5,2,0,1,3,1,0,1
9,82,6115,19,2,1,1,1,2,0,1,5,1,0,1
9,82,305,19,2,1,0,5,2,0,1,7,2,22,1
9,82,14005,22,2,1,0,5,1,0,2,8,2,22,1
9,82,0,19,2,1,0,5,1,0,2,8,1,22,1
9,82,6010,21,2,1,0,5,1,0,1,7,2,22,1
9,82,0,16,2,1,0,5,1,0,2,4,1,0,1
9,82,0,20,2,1,0,1,1,0,2,8,1,22,1
9,82,0,23,2,1,0,1,1,0,1,7,1,22,1
9,82,2105,19,2,1,0,5,1,0,2,7,1,22,1
9,82,4175,19,2,1,0,1,2,0,1,4,2,22,1
9,82,2005,21,2,1,0,1,1,0,1,7,2,22,1
9,82,405,19,2,1,0,5,0,0,2,7,1,22,1
9,82,0,15,2,1,0,5,1,0,2,4,0,0,0
9,82,65,22,2,1,1,5,0,0,1,7,2,25,0
9,82,4805,21,2,1,0,5,2,0,1,8,1,22,1
9,82,12985,22,2,1,0,5,1,0,1,7,2,22,1
9,82,2920,17,2,1,0,5,1,0,2,6,2,28,1
9,82,35,18,2,1,0,1,2,0,1,7,2,13,1
9,82,0,27,2,1,0,1,2,0,1,7,1,0,1
9,82,480,27,2,1,0,1,1,0,1,8,2,22,1
9,82,0,32,2,1,0,1,1,0,1,7,1,0,1
9,82,305,25,2,1,0,1,2,0,1,5,1,28,1
9,82,19245,29,2,1,0,5,2,0,1,9,2,22,1
9,82,0,29,2,1,0,1,2,0,1,9,1,0,1
9,82,770,28,2,1,0,1,1,0,1,8,2,22,1
9,82,0,29,2,1,0,1,2,0,1,8,1,22,1
9,82,8845,25,2,1,0,1,1,0,1,7,2,22,1
9,82,1005,25,2,1,0,1,1,0,1,8,2,22,1
9,82,0,30,2,2,0,1,2,0,1,5,1,0,1
9,82,0,30,2,1,0,1,1,0,1,7,1,0,1
9,82,15005,33,2,1,0,1,1,0,1,9,2,22,1
9,82,2805,34,2,1,0,1,2,0,1,7,2,28,1
9,82,0,25,2,1,0,1,2,0,1,8,1,22,2
9,82,0,33,2,1,0,3,2,0,2,9,1,28,1
9,82,35,32,2,1,0,1,1,0,1,8,1,28,1
9,82,16070,25,2,1,0,5,2,0,1,9,2,22,1
9,82,0,32,2,1,0,1,1,0,1,9,1,0,1
9,82,305,25,2,1,0,1,2,0,1,7,2,22,1
9,82,5145,27,2,1,0,1,2,0,1,8,1,22,1
9,82,410,27,2,1,0,3,2,0,1,5,1,22,1
9,82,12005,26,2,2,0,5,2,0,1,3,2,22,1
9,82,7660,26,2,1,0,1,2,0,1,7,2,22,1
9,82,10310,32,2,1,0,1,1,0,1,8,2,22,1
9,82,0,31,2,1,0,1,1,0,1,7,1,0,1
9,82,13005,29,2,1,0,1,1,0,1,9,2,28,1
9,82,14805,27,2,1,0,5,2,0,2,8,2,22,1
9,82,9030,25,2,1,0,1,1,0,1,7,2,22,1
9,82,9705,28,2,1,0,1,2,0,1,7,2,22,1
9,82,9005,30,2,1,0,1,1,0,1,7,2,22,1
9,82,13410,29,2,1,0,1,1,0,1,7,2,22,1
9,82,0,26,2,1,0,1,1,0,1,7,1,0,1
9,82,12160,27,2,1,0,1,2,0,1,9,2,28,1
9,82,125,25,2,1,0,1,2,0,1,5,1,22,1
9,82,17165,32,2,1,0,1,1,0,1,7,2,22,1
9,82,0,33,2,1,0,1,2,0,1,5,1,0,1
9,82,10005,25,2,1,1,1,2,0,1,9,2,22,1
9,82,0,26,2,2,0,1,2,0,1,8,2,22,1
9,82,15005,27,2,1,0,1,2,0,1,9,2,22,1
9,82,13165,28,2,2,0,5,2,0,1,8,2,22,1
9,82,0,32,2,1,0,1,2,0,1,7,1,0,1
9,82,6765,34,2,2,0,2,2,0,1,8,2,22,1
9,82,0,32,2,2,0,1,2,0,1,5,2,0,1
9,82,13005,25,2,1,1,5,2,0,1,9,2,22,1
9,82,11965,30,2,2,0,1,2,0,1,7,2,22,1
9,82,12245,27,2,1,0,5,2,0,2,7,1,22,1
9,82,0,29,2,5,1,5,2,0,1,8,1,22,1
9,82,0,25,2,1,1,1,2,0,1,7,1,22,1
9,82,0,27,2,1,0,1,1,0,1,7,1,0,1
9,82,0,29,2,1,0,1,1,0,1,7,1,0,1
9,82,8325,25,2,1,1,5,2,0,1,7,2,22,1
9,82,0,34,2,1,0,1,1,0,1,7,1,0,1
9,82,20110,33,2,1,0,3,2,0,1,7,2,22,1
9,82,0,31,2,1,0,1,1,0,1,9,1,28,1
9,82,5190,33,2,1,0,5,1,0,1,8,2,13,1
9,82,0,32,2,1,0,1,2,0,1,7,1,22,1
9,82,15005,25,2,4,1,1,1,0,1,7,2,22,1
9,82,0,34,2,1,1,1,1,0,1,8,1,22,1
9,82,0,34,2,1,0,1,1,0,1,7,1,0,1
9,82,0,25,2,1,0,1,2,0,1,7,1,13,1
9,82,0,33,2,1,0,1,1,0,1,8,1,0,1
9,82,3210,30,2,1,0,1,1,0,1,7,2,22,1
9,82,405,27,2,1,0,1,2,0,1,7,2,22,2
9,82,0,33,2,1,0,1,1,0,1,8,1,22,1
9,82,0,25,2,1,0,1,1,0,1,7,1,22,1
9,82,18510,28,2,1,0,1,1,0,1,9,2,22,1
9,82,-2005,33,2,1,0,1,1,0,1,8,1,13,1
9,82,0,32,2,1,0,1,1,0,1,8,1,0,1
9,82,0,28,2,1,0,1,2,0,1,7,1,0,1
9,82,0,46,2,1,0,1,2,0,1,7,1,22,1
9,82,7990,38,2,1,0,1,1,0,1,9,2,28,1
9,82,10005,36,2,1,0,1,1,0,1,5,2,22,1
9,82,0,35,2,1,0,1,1,0,1,7,1,0,1
9,82,0,47,2,1,0,1,1,0,1,8,1,0,1
9,82,17240,39,2,2,0,2,2,0,1,8,2,22,1
9,82,7500,38,2,1,0,1,1,0,1,7,2,22,1
9,82,0,40,2,1,0,1,1,0,1,7,1,0,1
9,82,18645,43,2,1,0,1,1,0,1,9,2,13,1
9,82,4965,38,2,1,0,1,1,0,1,7,1,22,1
9,82,0,49,2,1,0,1,1,0,1,7,1,0,1
9,82,0,37,2,1,0,1,1,0,1,9,1,0,1
9,82,0,42,2,1,0,1,1,0,1,8,1,0,1
9,82,0,40,2,1,0,1,2,0,1,8,1,22,1
9,82,0,49,2,1,0,1,1,0,1,7,1,22,1
9,82,9605,37,2,1,0,1,2,0,1,7,2,22,1
9,82,20710,41,2,1,0,1,1,0,1,9,2,28,1
9,82,0,40,2,1,0,1,1,0,2,7,1,0,1
9,82,0,36,2,1,0,1,1,0,1,8,1,0,1
9,82,2775,41,2,1,0,3,2,0,1,7,2,22,1
9,82,0,43,2,1,0,1,1,0,1,7,1,22,1
9,82,2285,49,2,1,0,5,1,0,1,1,1,0,1
9,82,155,42,2,1,0,1,1,0,1,7,1,22,1
9,82,13235,46,2,1,0,2,2,0,1,7,2,22,1
9,82,0,42,2,1,0,1,1,0,1,7,1,0,1
9,82,0,48,2,1,0,1,1,0,1,5,1,0,1
9,82,0,46,2,1,0,1,2,0,1,6,1,0,1
9,82,22510,37,2,1,0,1,1,0,1,9,2,28,1
9,82,11385,49,2,1,0,2,1,0,1,8,2,22,1
9,82,0,35,2,1,0,1,1,0,1,5,1,0,1
9,82,6605,42,2,1,0,1,1,0,1,7,2,22,1
9,82,0,49,2,1,0,1,1,0,1,3,1,0,1
9,82,55,42,2,1,0,1,1,0,1,7,1,22,1
9,82,0,41,2,2,0,3,1,0,1,8,1,0,1
9,82,0,42,2,1,0,1,1,0,1,8,1,0,1
9,82,0,36,2,1,0,1,2,0,1,7,1,0,1
9,82,0,48,2,1,0,1,1,0,1,7,1,22,1
9,82,0,40,2,1,0,1,1,0,1,7,1,0,1
9,82,5480,39,2,1,0,4,0,0,1,7,1,22,1
9,82,16380,35,2,1,0,1,1,0,1,9,2,28,1
9,82,505,35,2,1,0,1,1,0,2,7,1,22,1
9,82,11010,35,2,1,0,2,1,0,1,7,2,28,1
9,82,0,46,2,1,0,1,1,0,1,9,1,0,1
9,82,6060,45,2,1,0,1,1,0,1,6,2,22,1
9,82,0,37,2,1,0,1,1,0,1,9,1,0,1
9,82,0,36,2,1,0,1,1,0,1,9,1,28,1
9,82,0,41,2,1,0,1,1,0,2,8,1,22,1
9,82,11055,40,2,1,0,5,1,0,1,7,2,22,1
9,82,0,41,2,1,0,1,1,0,1,8,1,0,1
9,82,9705,44,2,1,0,1,1,0,1,7,2,28,1
9,82,1335,40,2,1,0,1,1,0,1,7,2,28,1
9,82,0,39,2,1,0,1,2,0,1,7,1,22,1
9,82,4710,48,2,1,0,1,1,0,1,8,2,22,1
9,82,7805,35,2,1,0,1,1,0,1,6,1,22,1
9,82,7005,48,2,1,0,1,1,0,1,8,2,22,1
9,82,14640,49,2,1,0,1,1,0,1,7,2,22,1
9,82,8005,35,2,1,0,1,2,0,1,3,2,22,1
9,82,0,43,2,1,0,1,1,0,1,8,1,0,1
9,82,155,42,2,1,0,1,1,0,1,7,1,28,1
9,82,5810,42,2,1,0,2,2,0,1,7,2,22,1
9,82,4005,40,2,1,0,1,1,0,1,7,2,22,1
9,82,0,42,2,1,0,1,2,0,1,7,1,0,1
9,82,0,45,2,2,0,1,2,0,1,8,1,0,1
9,82,0,37,2,1,0,1,2,0,1,7,1,0,1
9,82,3410,48,2,1,0,2,2,0,1,5,1,0,1
9,82,0,43,2,1,1,1,2,0,1,7,1,0,1
9,82,0,43,2,1,0,1,2,0,1,8,1,0,1
9,82,0,35,2,1,0,1,1,0,1,7,1,0,1
9,82,25005,38,2,1,0,3,1,0,1,8,1,0,1
9,82,0,37,2,1,0,1,1,0,1,7,1,0,1
9,82,0,46,2,1,0,1,1,0,1,7,1,0,1
9,82,28465,37,2,1,0,3,1,0,1,9,2,22,1
9,82,1505,38,2,1,0,1,1,0,1,8,2,22,1
9,82,0,45,2,1,0,1,1,0,2,7,1,0,1
9,82,145,40,2,1,0,1,1,0,1,7,1,22,1
9,82,9885,49,2,1,0,1,1,0,1,7,2,22,1
9,82,0,48,2,1,0,1,1,0,1,7,1,0,1
9,82,0,49,2,2,0,2,2,0,1,4,1,0,1
9,82,9005,41,2,1,0,1,1,0,1,9,2,28,1
9,82,2005,46,2,1,0,1,1,0,1,9,1,0,1
9,82,0,61,2,1,0,1,1,0,1,6,1,0,1
9,82,12560,55,2,1,0,1,1,0,1,9,2,28,1
9,82,23415,57,2,1,0,4,1,0,2,8,2,28,1
9,82,0,56,2,1,0,1,1,0,1,8,1,0,1
9,82,3105,64,2,1,0,1,1,0,1,8,1,13,1
9,82,10005,52,2,1,0,1,1,0,1,9,1,0,1
9,82,0,54,2,1,0,1,1,0,1,7,1,0,1
9,82,945,62,2,1,0,1,1,0,1,3,1,22,1
9,82,8935,57,2,1,0,3,1,0,1,7,2,22,1
9,82,5005,57,2,1,0,1,1,0,1,7,2,22,1
9,82,12005,52,2,1,0,1,2,0,1,7,2,22,1
9,82,11965,55,2,1,0,1,1,0,1,7,2,28,1
9,82,0,53,2,1,0,1,1,0,1,8,1,0,1
9,82,13510,59,2,1,0,4,1,0,1,6,2,22,1
9,82,0,55,2,1,0,1,1,0,1,6,1,0,1
9,82,38860,57,2,1,0,3,1,0,1,9,1,0,1
9,82,17910,51,2,1,0,1,1,0,1,8,2,28,1
9,82,6505,59,2,1,0,1,1,0,1,7,2,22,1
9,82,3510,52,2,1,0,1,2,0,1,3,2,13,1
9,82,0,50,2,1,0,1,2,0,1,7,1,0,1
9,82,905,53,2,1,0,1,1,0,1,8,2,27,1
9,82,10085,64,2,1,0,1,1,0,1,7,1,0,1
9,82,8640,55,2,1,0,1,1,0,1,4,2,25,1
9,82,14200,51,2,1,0,4,1,0,1,7,2,22,1
9,82,14110,62,2,1,0,1,1,0,1,7,2,22,1
9,82,6165,59,2,1,0,1,1,0,1,5,2,22,1
9,82,225,61,2,1,0,4,1,0,1,7,2,28,1
9,82,0,50,2,1,0,1,1,0,1,6,2,22,1
9,82,4505,58,2,1,0,1,1,0,1,4,1,29,1
9,82,0,55,2,1,0,1,1,0,1,5,1,0,1
9,82,0,58,2,1,0,1,1,0,1,7,1,0,1
9,82,0,56,2,1,0,1,2,0,1,7,1,0,1
9,82,7520,55,2,1,0,4,2,0,1,7,2,22,1
9,82,9305,59,2,1,0,1,2,0,1,7,2,28,1
9,82,15100,55,2,1,0,4,2,0,1,7,2,22,1
9,82,345,62,2,1,0,4,0,0,1,4,1,0,1
9,82,3810,57,2,2,0,1,1,0,1,7,2,22,1
9,82,16005,57,2,1,0,3,2,0,1,7,2,22,1
9,82,0,53,2,1,0,1,1,0,1,7,2,22,1
9,82,21010,56,2,1,0,5,2,0,1,8,2,22,1
9,82,0,57,2,1,0,1,1,0,1,7,1,14,1
9,82,2965,60,2,1,0,4,1,0,1,5,1,0,1
9,82,0,60,2,1,0,1,1,0,1,5,1,0,1
9,82,0,57,2,1,0,1,1,0,1,7,1,0,1
9,82,0,50,2,1,0,1,1,0,1,7,1,0,1
9,82,0,79,2,1,0,1,1,0,1,9,1,0,1
9,82,3735,69,2,1,0,1,1,0,1,3,1,0,1
9,82,2655,66,2,1,0,1,1,0,1,4,1,0,1
9,82,7080,69,2,1,0,4,1,0,1,7,1,0,1
9,82,7860,66,2,1,0,4,1,0,1,5,1,0,1
9,82,1925,67,2,1,0,1,1,0,1,7,1,0,1
9,82,13075,66,2,1,0,3,2,0,1,6,1,22,1
9,82,4135,87,2,1,0,4,1,0,1,3,1,0,1
9,82,4115,70,2,1,0,4,2,0,1,3,1,0,1
9,82,11310,74,2,1,0,4,1,0,1,9,1,0,1
9,82,4940,67,2,1,0,1,2,0,1,6,1,0,1
9,82,185,68,2,1,0,5,2,0,2,5,1,22,1
9,82,0,82,2,1,0,4,2,0,1,4,1,0,1
9,82,3390,66,2,1,0,1,1,0,1,6,2,28,1
9,82,2225,70,2,1,0,1,1,0,1,5,1,0,1
9,82,3160,90,2,1,0,4,2,0,1,7,1,0,1
9,82,5560,76,2,1,0,4,1,0,1,4,1,0,1
9,82,4490,78,2,1,0,3,1,0,1,7,1,22,1
9,82,11115,74,2,1,0,4,2,0,1,8,1,0,1
9,82,2595,73,2,1,0,1,2,0,1,4,1,0,1
9,82,15015,66,2,1,0,4,1,0,1,7,1,0,1
9,82,7855,67,2,2,0,4,2,0,1,2,2,22,1
9,82,3505,72,2,2,0,4,1,0,1,4,1,0,1
9,82,1905,66,2,1,0,1,2,0,1,7,1,0,1
9,82,5325,69,2,1,0,5,2,0,1,7,1,0,1
9,82,6645,71,2,1,0,5,2,0,1,8,1,22,1
9,82,0,75,2,1,0,1,2,0,1,7,1,0,1
9,82,0,90,2,1,0,4,0,0,1,3,1,0,1
9,82,0,65,2,1,0,1,0,0,1,8,1,0,1
9,82,7825,66,2,1,0,4,1,0,1,5,2,22,1
9,82,0,68,2,1,0,1,1,0,1,4,1,0,1
9,82,7055,75,2,1,0,4,1,0,1,3,1,0,1
9,82,3585,80,2,1,0,4,1,0,1,7,2,22,1
9,82,2160,72,2,1,0,1,1,0,1,4,1,0,1
9,82,3590,81,2,1,0,4,2,0,1,3,1,0,1
9,82,5010,72,2,1,0,4,1,0,1,7,1,0,1
9,82,5505,68,2,1,0,5,2,0,1,8,1,22,1
9,83,1505,19,1,1,0,5,0,0,1,7,2,25,0
9,83,1205,19,1,1,0,5,2,0,2,7,1,25,1
9,83,0,16,1,1,0,5,2,0,2,5,1,0,1
9,83,5805,22,1,1,0,5,0,0,1,7,2,25,0
9,83,0,23,1,1,0,5,2,0,2,9,1,22,1
9,83,55,21,1,1,0,5,2,0,2,7,1,22,1
9,83,0,19,1,1,0,5,1,0,1,7,1,22,1
9,83,1505,16,1,1,0,5,1,0,2,5,2,22,1
9,83,710,17,1,1,0,5,1,0,2,6,2,22,1
9,83,1805,19,1,4,0,5,0,0,2,8,2,22,1
9,83,15295,24,1,1,0,5,2,0,1,9,2,22,1
9,83,1270,18,1,1,0,5,1,0,2,6,1,28,1
9,83,4805,23,1,1,0,5,2,0,1,7,2,22,1
9,83,1505,24,1,2,0,5,2,0,1,4,2,22,1
9,83,275,21,1,4,0,5,1,0,1,8,2,22,1
9,83,6310,21,1,1,0,5,1,0,2,7,2,22,1
9,83,0,23,1,1,0,5,2,0,1,7,2,29,1
9,83,1205,20,1,1,0,5,2,0,2,7,1,22,1
9,83,485,19,1,1,1,5,1,0,2,5,1,22,1
9,83,1125,17,1,1,1,5,1,0,2,6,1,22,1
9,83,0,15,1,1,0,5,2,0,2,3,0,0,0
9,83,0,18,1,2,0,5,2,0,2,5,1,0,1
9,83,15005,21,1,1,0,5,2,0,1,7,2,22,1
9,83,2345,18,1,1,1,5,1,0,1,3,2,22,1
9,83,6005,20,1,1,0,5,1,0,1,7,2,22,1
9,83,720,17,1,2,0,5,1,0,1,3,2,22,1
9,83,745,15,1,2,0,5,1,0,2,3,0,0,0
9,83,1170,15,1,1,0,5,1,0,2,3,0,0,0
9,83,2730,15,1,1,0,5,2,0,2,3,0,0,0
9,83,0,15,1,1,0,5,1,0,2,4,0,0,0
9,83,2785,22,1,1,0,5,2,0,1,8,2,22,1
9,83,0,18,1,1,0,5,1,0,2,6,1,0,1
9,83,1155,17,1,1,0,5,1,0,2,5,1,22,1
9,83,0,17,1,1,0,5,1,0,2,6,2,22,1
9,83,1570,19,1,1,0,5,1,0,2,8,1,28,1
9,83,370,20,1,1,0,5,0,0,2,8,1,22,1
9,83,1255,17,1,1,0,5,1,0,2,5,1,13,1
9,83,1520,15,1,1,0,5,1,0,2,3,0,0,0
9,83,4835,20,1,1,0,5,1,0,2,5,2,22,1
9,83,6505,22,1,1,0,1,2,0,1,8,2,22,2
9,83,1305,18,1,1,0,5,1,0,2,6,1,28,1
9,83,1085,19,1,1,0,5,0,0,2,7,1,22,1
9,83,0,17,1,1,0,5,2,0,2,3,2,0,1
9,83,10005,23,1,1,0,5,1,0,1,8,2,22,1
9,83,0,16,1,1,0,5,1,0,2,5,1,0,1
9,83,9115,24,1,1,0,1,2,0,1,7,2,22,1
9,83,1185,21,1,1,0,2,1,0,1,3,2,22,1
9,83,7205,20,1,1,0,5,2,0,1,7,2,29,2
9,83,2305,19,1,1,0,1,2,0,1,7,2,22,1
9,83,0,16,1,1,0,5,1,0,2,5,2,28,1
9,83,3005,21,1,1,0,5,1,0,1,5,2,22,1
9,83,0,15,1,1,0,5,2,0,2,3,0,0,0
9,83,0,16,1,1,0,5,1,0,2,5,1,0,1
9,83,305,18,1,1,0,5,1,0,2,5,1,22,1
9,83,255,16,1,1,0,5,2,0,2,5,2,28,1
9,83,0,16,1,1,0,5,0,0,2,3,1,0,1
9,83,320,19,1,1,0,5,0,0,2,7,1,22,1
9,83,0,20,1,2,0,5,0,0,1,7,1,22,1
9,83,0,18,1,2,0,5,0,0,2,7,1,22,1
9,83,1005,20,1,1,0,5,0,0,2,8,1,22,1
9,83,0,15,1,1,0,5,2,0,2,3,0,0,0
9,83,105,16,1,1,0,5,2,0,2,4,2,22,1
9,83,13555,23,1,1,0,5,1,0,1,7,2,22,1
9,83,0,15,1,1,0,5,1,0,2,3,0,0,0
9,83,1505,19,1,1,0,5,1,0,1,7,2,22,1
9,83,0,17,1,1,0,5,1,0,2,6,1,29,1
9,83,13005,22,1,2,0,1,2,0,1,3,2,22,1
9,83,0,15,1,1,0,5,1,0,2,4,0,0,0
9,83,1865,19,1,1,0,5,1,0,1,6,2,22,1
9,83,0,16,1,1,0,5,1,0,2,5,1,0,1
9,83,0,16,1,2,0,5,2,0,2,3,1,22,1
9,83,0,16,1,1,0,5,2,0,2,4,1,0,1
9,83,0,19,1,1,0,5,1,0,1,5,1,0,1
9,83,0,15,1,2,0,5,2,0,2,3,0,0,0
9,83,275,23,1,2,0,1,2,0,1,5,2,28,1
9,83,0,16,1,2,0,5,2,0,1,3,2,22,1
9,83,2405,22,1,1,0,5,1,0,1,7,1,22,1
9,83,0,24,1,1,0,5,2,0,1,2,1,22,1
9,83,0,17,1,2,0,5,2,0,2,5,1,0,1
9,83,0,17,1,1,0,5,1,0,2,6,1,0,1
9,83,0,21,1,1,1,5,2,0,2,8,1,28,1
9,83,0,16,1,5,1,5,2,0,2,4,1,0,1
9,83,0,15,1,1,1,5,2,0,2,3,0,0,0
9,83,0,18,1,1,1,5,2,0,2,3,1,0,1
9,83,0,20,1,1,0,5,2,0,2,8,1,0,1
9,83,15030,23,1,1,0,1,2,0,1,7,2,22,1
9,83,0,18,1,1,0,5,1,0,2,5,2,22,1
9,83,18005,21,1,1,0,1,2,0,1,7,2,22,1
9,83,0,17,1,2,0,5,0,0,2,3,1,0,1
