stratum,psu,facility,facsize,finalwt,randgrp,age,race,ethnicty,educ,gender,livewith,famtime,crimtype,everviol,numarr,probtn,corrinst,evertime,prviol,prprop,prdrug,prpub,prjuv,agefirst,usewepn,alcuse,everdrug
4,13,13,296,9,2,17,1,2,11,1,1,1,2,0,4,3,3,1,0,1,0,1,1,12,2,3,1
4,13,13,296,9,2,15,1,2,7,1,3,1,2,1,10,5,2,1,1,1,1,1,0,9,1,1,1
4,13,13,296,7,2,17,2,2,9,1,1,1,1,1,4,3,1,1,0,1,0,0,0,11,2,1,1
4,13,13,296,7,2,17,2,2,11,1,1,2,2,0,6,2,1,1,0,1,0,0,1,13,2,1,1
4,13,13,296,7,2,15,2,2,8,1,2,2,1,1,4,0,3,1,0,1,0,1,0,12,1,3,0
4,13,13,296,7,2,15,2,2,9,1,1,1,3,0,13,5,1,1,0,1,1,0,0,11,2,3,1
4,13,13,296,9,2,16,1,2,9,1,3,1,2,0,4,1,3,1,0,1,0,0,0,13,2,1,1
4,13,13,296,9,2,17,1,2,8,1,3,2,2,0,2,2,1,1,0,1,0,0,0,13,2,1,1
4,13,13,296,7,2,17,2,2,12,1,3,2,2,0,4,2,0,2,0,1,0,0,0,15,2,3,0
4,13,13,296,9,2,15,1,2,9,1,1,2,1,1,10,1,0,2,1,1,0,0,1,13,1,1,1
4,13,13,296,7,2,16,2,2,9,1,1,2,1,1,10,1,1,1,0,1,0,0,0,13,1,1,1
5,48,48,200,10,1,15,5,1,8,1,3,1,1,1,1,0,0,2,0,0,0,0,0,14,1,1,1
5,48,48,200,10,1,14,5,1,7,1,1,1,5,0,15,3,2,1,0,0,0,0,0,11,2,1,1
5,48,48,200,10,1,16,5,1,7,1,3,2,1,1,9,1,0,2,0,0,0,0,1,11,2,1,0
5,48,48,200,10,1,17,1,1,9,1,1,1,5,1,18,4,2,1,1,1,1,1,1,9,2,1,1
5,48,48,200,7,1,16,2,2,10,1,3,2,1,1,4,0,2,1,1,1,0,0,1,13,2,3,1
5,48,48,200,10,1,16,1,2,11,1,3,2,2,0,2,1,0,2,0,1,0,0,0,16,2,1,0
5,48,48,200,10,1,14,5,1,7,1,3,2,1,1,4,0,1,1,0,0,0,0,0,14,1,3,1
5,48,48,200,7,1,14,2,2,8,1,5,9,2,0,4,0,0,2,0,0,0,0,0,11,2,3,1
5,48,48,200,10,1,16,1,1,9,1,2,1,1,1,1,0,0,2,0,0,0,0,0,15,1,3,1
5,48,48,200,10,1,15,5,1,7,2,4,2,2,1,99,2,2,1,1,0,1,0,1,12,2,3,1
5,48,48,200,7,1,16,2,2,11,1,1,2,5,1,6,2,1,1,1,1,1,0,0,12,2,1,1
5,48,48,200,10,1,17,5,1,10,1,1,2,2,0,8,4,1,1,0,1,1,1,1,12,1,1,1
5,48,48,200,7,1,16,2,2,9,1,3,1,2,1,3,2,2,1,1,1,0,0,0,13,2,1,1
5,48,48,200,10,1,16,5,1,8,1,2,1,1,1,20,1,1,1,1,1,0,0,0,13,1,1,1
5,48,48,200,7,1,16,2,2,9,1,1,1,1,1,2,1,1,1,1,1,0,0,0,15,2,1,1
5,48,48,200,10,1,17,1,1,9,1,3,1,4,0,3,0,4,1,0,1,1,0,1,10,2,1,1
5,48,48,200,10,1,16,5,1,8,1,3,2,5,0,8,2,0,2,0,1,0,1,0,12,2,1,1
5,48,48,200,10,1,16,5,1,9,2,1,2,2,1,6,3,1,1,1,1,0,0,1,14,2,1,1
5,48,48,200,10,1,15,1,1,9,2,2,2,5,0,7,1,0,2,0,0,0,0,0,14,2,1,1
5,48,48,200,10,1,14,3,2,9,2,1,2,1,1,9,1,0,2,1,1,0,0,1,9,1,1,1
5,48,48,200,10,1,14,5,1,7,1,1,1,3,1,25,1,1,1,1,1,1,0,1,9,2,1,1
5,48,48,200,10,1,16,5,1,7,1,1,1,1,1,26,3,1,1,0,1,1,0,1,13,1,1,1
5,48,48,200,10,1,17,1,1,9,1,1,1,2,0,2,1,1,1,0,1,0,0,1,16,2,1,1
5,48,48,200,10,1,14,1,2,7,2,2,2,5,0,1,2,0,2,0,0,0,0,1,14,2,3,0
5,48,48,200,10,1,17,1,1,7,1,1,1,2,1,18,1,1,1,1,1,0,0,1,11,1,1,1
5,48,48,200,10,1,15,1,2,10,1,4,1,2,1,27,2,1,1,1,1,1,0,1,11,1,1,1
5,48,48,200,10,1,14,1,1,6,1,3,1,1,1,15,1,0,2,0,1,0,0,0,13,1,1,1
5,48,48,200,7,1,17,2,2,9,1,3,1,1,1,13,3,3,1,1,1,0,1,1,12,2,3,1
5,48,48,200,7,1,16,2,2,9,1,1,2,2,1,3,1,2,1,1,1,0,0,0,15,2,3,1
5,48,48,200,10,1,15,1,2,7,2,1,1,1,1,1,0,0,2,0,0,0,0,0,15,1,1,1
5,48,48,200,10,1,15,1,2,8,1,1,1,5,0,20,1,6,1,0,1,1,1,1,12,2,1,1
5,48,48,200,10,1,13,3,2,9,1,1,2,1,1,2,0,0,2,0,0,0,0,0,12,1,3,1
5,48,48,200,7,1,16,2,2,6,1,4,1,1,1,17,1,3,1,1,1,0,1,1,13,1,3,1
5,48,48,200,10,1,14,1,1,7,1,1,1,5,0,3,1,2,1,0,1,1,0,0,13,2,1,1
5,48,48,200,10,1,14,5,1,7,1,3,2,2,0,2,1,0,2,0,1,0,0,0,13,2,1,1
5,48,48,200,10,1,16,1,1,8,1,1,2,2,0,13,1,0,2,0,1,0,0,0,12,2,1,1
5,48,48,200,10,1,14,5,1,8,1,1,2,1,1,15,2,1,1,0,1,1,0,1,12,9,1,1
5,48,48,200,7,1,15,2,2,8,1,1,2,1,1,5,1,1,1,0,1,0,0,0,12,2,3,0
5,48,48,200,10,1,15,1,2,9,1,1,1,2,1,10,2,8,1,1,1,1,0,1,12,2,1,1
5,48,48,200,10,1,16,1,1,6,1,3,1,1,1,6,1,4,1,0,1,1,1,1,14,2,1,1
5,48,48,200,10,1,16,1,1,8,1,1,1,2,0,30,1,3,1,0,1,1,0,0,14,2,1,1
5,48,48,200,7,1,17,2,1,9,1,1,1,1,1,20,2,0,2,1,1,0,0,0,12,1,1,1
5,48,48,200,7,1,16,2,2,8,1,4,2,2,0,5,2,0,2,0,1,0,0,0,14,2,1,0
5,48,48,200,10,1,16,1,2,8,1,1,1,2,1,40,2,2,1,1,1,0,1,1,13,1,1,1
5,48,48,200,10,1,16,1,1,9,2,3,2,3,0,8,1,0,2,0,1,0,0,1,14,2,1,1
5,48,48,200,10,1,16,5,1,6,2,1,2,1,1,11,1,3,1,1,1,1,0,1,14,1,1,1
5,48,48,200,10,1,14,5,1,7,1,3,1,1,1,2,0,0,2,0,0,0,0,0,11,1,1,1
5,48,48,200,10,1,13,1,1,6,1,1,2,2,1,99,0,0,2,1,1,1,0,0,5,2,2,1
5,48,48,200,10,1,15,4,2,8,2,9,2,1,1,3,2,3,1,0,1,0,0,1,13,2,1,0
5,48,48,200,10,1,14,1,1,10,1,1,2,3,0,25,1,4,1,0,1,1,0,1,12,2,1,1
5,48,48,200,10,1,16,5,1,8,1,1,2,2,1,30,1,3,1,1,1,0,0,0,8,2,1,1
5,48,48,200,10,1,16,1,1,9,2,3,1,5,0,15,2,2,1,0,0,0,0,1,12,2,1,1
5,48,48,200,7,1,16,2,2,9,1,1,2,2,0,6,1,2,1,0,1,0,0,0,14,2,1,1
5,48,48,200,7,1,16,2,2,9,1,3,1,2,0,10,1,3,1,0,1,0,1,1,11,1,1,1
5,48,48,200,10,1,15,1,1,8,1,3,1,2,0,8,1,2,1,0,1,1,0,1,9,2,1,1
5,48,48,200,7,1,15,2,2,8,1,1,2,5,0,4,1,2,1,0,0,1,0,1,10,2,1,1
5,48,48,200,10,1,17,5,1,10,1,7,2,1,1,15,2,10,1,0,1,1,0,1,14,2,1,1
5,48,48,200,10,1,16,1,2,10,1,1,1,2,1,5,1,1,1,1,0,1,0,1,13,1,1,1
5,48,48,200,10,1,17,5,1,9,1,1,1,2,1,30,4,1,1,1,1,0,0,0,11,2,1,1
5,48,48,200,7,1,13,2,2,6,2,1,1,1,1,20,0,1,1,0,1,0,0,0,10,2,3,1
5,48,48,200,7,1,16,2,2,9,2,9,2,5,0,1,0,0,2,0,0,0,0,0,16,2,3,0
5,48,48,200,10,1,15,1,1,7,2,1,1,2,0,25,0,1,1,0,0,0,0,0,13,2,1,1
5,48,48,200,7,1,15,2,2,7,1,1,1,2,1,7,1,3,1,1,1,0,1,0,13,2,1,1
5,48,48,200,10,1,16,1,2,9,1,3,1,2,0,16,1,1,1,0,1,0,0,1,12,2,3,0
5,48,48,200,10,1,15,1,2,8,1,1,2,2,0,16,1,1,1,0,1,1,0,1,13,2,1,1
5,49,49,308,7,2,15,2,2,8,1,9,1,4,0,10,2,2,1,0,1,0,0,0,14,2,2,0
5,49,49,308,10,2,16,1,2,9,1,2,1,1,1,3,4,6,1,0,1,0,0,1,12,1,2,1
5,49,49,308,10,2,17,1,2,9,1,3,2,1,1,1,0,1,1,0,0,0,0,0,9,2,3,0
5,49,49,308,10,2,13,1,2,5,1,3,1,2,1,40,1,0,2,1,1,0,1,0,99,2,1,1
5,49,49,308,10,2,13,3,2,6,1,3,2,2,0,7,2,0,2,0,1,0,0,1,12,2,1,1
5,49,49,308,7,2,15,2,2,9,1,4,1,2,0,5,1,0,2,0,1,0,0,1,12,2,2,0
5,49,49,308,10,2,16,1,2,9,1,3,1,2,0,25,1,10,1,0,1,0,1,1,14,2,1,1
5,49,49,308,10,2,16,1,1,7,1,1,2,4,0,4,1,0,2,0,0,0,0,0,14,2,1,1
5,49,49,308,10,2,14,1,2,8,1,3,1,2,0,3,2,0,2,0,1,0,0,0,12,2,1,1
5,49,49,308,7,2,16,2,2,10,1,4,1,2,0,10,2,1,1,0,1,0,0,0,12,2,3,0
5,49,49,308,7,2,13,2,2,7,1,1,1,2,0,9,1,1,1,0,1,0,1,0,11,2,1,0
5,49,49,308,10,2,12,1,2,7,1,3,2,2,1,9,0,0,2,1,1,1,1,1,10,2,2,1
5,49,49,308,10,2,15,1,1,7,1,3,1,2,0,10,3,0,2,0,1,0,0,0,8,2,1,1
5,49,49,308,10,2,15,1,2,7,1,1,1,2,0,17,3,4,1,0,1,1,1,0,11,2,1,1
5,49,49,308,7,2,17,2,2,11,1,1,1,1,1,10,7,3,1,1,1,0,0,1,15,1,1,1
5,49,49,308,10,2,15,1,2,6,1,1,1,1,1,3,0,0,2,0,0,0,0,0,13,1,3,1
5,49,49,308,7,2,14,2,2,9,1,3,2,2,1,4,1,1,1,1,1,0,0,1,12,2,1,0
5,49,49,308,10,2,17,1,2,7,1,1,2,2,0,17,16,0,2,0,1,1,0,1,11,2,1,1
5,49,49,308,10,2,16,1,2,8,1,2,2,2,0,1,1,1,1,0,0,1,0,0,15,2,1,1
5,49,49,308,10,2,17,1,1,9,1,1,2,5,0,96,1,0,2,0,0,1,0,0,16,2,1,1
5,49,49,308,10,2,16,1,1,7,1,3,1,1,1,6,2,0,2,1,0,0,0,0,14,1,1,1
5,49,49,308,10,2,17,1,2,8,1,3,1,1,1,2,0,0,2,0,1,0,0,0,15,1,1,1
5,49,49,308,10,2,16,1,2,10,1,1,2,2,0,1,0,1,1,0,0,0,0,0,16,2,1,1
5,49,49,308,7,2,17,2,2,9,1,1,2,2,1,6,1,1,1,1,1,0,1,1,13,2,1,1
5,49,49,308,10,2,17,1,2,9,1,1,1,2,1,2,2,3,1,1,1,0,1,0,14,1,1,1
5,49,49,308,10,2,17,1,2,9,1,1,1,4,0,1,1,0,2,0,1,0,0,0,16,2,2,1
5,49,49,308,10,2,16,1,2,9,1,1,1,1,1,6,1,0,2,1,1,0,0,1,16,1,1,1
5,49,49,308,10,2,17,1,1,11,1,1,2,5,0,2,3,0,2,0,1,0,0,0,16,2,1,0
5,49,49,308,10,2,17,1,2,7,1,5,1,3,0,4,0,0,2,0,0,0,0,0,15,2,1,1
5,49,49,308,7,2,17,2,2,10,1,1,2,2,0,7,1,2,1,0,1,0,0,0,14,2,2,1
5,49,49,308,10,2,16,1,1,8,1,4,1,1,1,1,1,0,2,1,1,0,1,0,16,1,1,0
5,49,49,308,10,2,15,1,2,8,1,3,2,2,0,17,1,0,2,0,0,0,0,0,10,2,1,1
5,49,49,308,10,2,15,1,1,7,1,3,1,2,0,20,2,0,2,0,0,0,1,1,13,2,1,1
5,49,49,308,7,2,16,2,2,9,1,1,2,4,0,10,1,1,1,0,1,0,1,0,14,1,1,1
5,49,49,308,10,2,16,4,1,8,1,1,1,1,1,2,1,1,1,1,1,1,1,0,14,1,1,1
5,49,49,308,10,2,16,1,2,10,1,3,1,2,1,8,2,9,1,1,1,0,0,1,11,2,2,0
5,49,49,308,10,2,14,1,1,8,1,1,1,2,0,15,2,2,1,0,1,0,0,1,8,2,1,1
5,49,49,308,10,2,15,1,2,7,1,1,2,2,1,6,1,1,1,1,1,0,0,1,9,2,1,1
5,49,49,308,7,2,16,2,2,9,1,3,2,2,0,5,2,0,2,0,0,0,0,0,14,2,2,1
5,49,49,308,10,2,15,1,1,8,1,3,2,1,1,2,0,0,2,0,0,0,0,0,14,1,1,1
5,49,49,308,10,2,16,1,1,10,1,4,1,1,1,15,2,3,1,0,1,1,0,0,10,2,3,1
5,49,49,308,7,2,17,2,2,11,1,1,2,2,0,5,1,1,1,0,1,0,1,0,14,2,3,0
5,49,49,308,10,2,15,1,1,7,1,3,1,2,0,1,1,1,1,0,1,1,0,1,15,2,1,1
5,49,49,308,10,2,15,1,2,9,2,1,1,5,0,1,2,2,1,0,1,1,0,1,15,2,2,1
5,49,49,308,10,2,16,1,2,9,2,2,1,4,1,99,1,5,1,1,1,1,1,1,99,2,1,1
5,49,49,308,10,2,16,1,1,5,2,3,1,3,0,2,0,0,2,0,1,1,0,0,15,2,2,1
5,49,49,308,10,2,15,1,1,7,2,9,2,5,0,50,0,0,2,0,1,0,0,0,12,2,1,0
5,49,49,308,10,2,15,1,2,10,2,1,2,5,1,5,1,0,2,1,0,0,0,1,13,2,1,1
5,49,49,308,7,2,14,2,2,6,2,1,2,2,0,1,2,0,2,0,1,0,0,0,13,2,3,1
5,49,49,308,7,2,17,2,2,10,2,2,1,2,1,10,2,7,1,1,1,0,0,1,15,2,1,1
5,49,49,308,10,2,16,1,1,9,2,9,1,3,1,20,0,3,1,1,1,1,1,1,10,2,1,1
5,49,49,308,10,2,15,1,2,8,2,1,1,2,1,12,1,4,1,1,1,0,0,1,13,2,1,1
5,49,49,308,10,2,16,1,2,11,2,1,2,2,0,20,1,2,1,0,1,1,0,1,15,2,1,1
5,49,49,308,10,2,14,1,1,6,2,1,1,1,1,7,1,1,1,1,1,1,0,1,12,1,3,1
5,49,49,308,10,2,16,1,2,10,2,3,2,2,1,10,1,7,1,1,1,0,0,1,12,2,1,1
5,49,49,308,7,2,15,2,2,8,2,5,1,2,1,10,1,1,1,1,1,1,0,1,12,1,1,1
5,49,49,308,10,2,17,1,2,12,2,2,1,1,1,30,4,6,1,0,1,0,0,0,12,1,3,1
5,49,49,308,7,2,14,2,2,10,2,5,2,2,0,6,12,6,1,0,1,0,0,1,14,2,1,0
5,49,49,308,10,2,14,1,2,8,2,1,2,2,0,18,1,0,2,0,1,0,0,0,12,2,1,1
5,49,49,308,7,2,14,2,2,8,1,1,1,2,0,10,1,2,1,0,1,0,0,0,10,2,2,1
5,49,49,308,10,2,16,1,2,9,1,9,9,2,0,15,8,10,1,0,1,0,0,1,11,2,1,1
5,49,49,308,7,2,15,2,2,9,1,4,2,2,0,5,2,0,2,0,1,0,1,0,13,2,3,1
5,49,49,308,10,2,16,1,2,9,1,1,1,2,1,5,1,0,2,1,1,0,0,0,14,2,1,1
5,49,49,308,7,2,17,2,2,10,1,4,1,2,0,11,1,1,1,0,1,0,0,0,14,2,2,1
5,49,49,308,7,2,17,2,2,10,1,4,1,2,0,96,1,1,1,0,1,0,0,0,16,2,1,1
5,49,49,308,10,2,15,1,1,7,1,1,1,3,0,1,0,0,2,0,0,0,0,0,14,2,3,1
5,49,49,308,7,2,15,2,2,8,1,1,2,2,0,5,1,0,2,0,0,0,0,0,14,2,3,1
5,49,49,308,7,2,16,2,2,11,1,3,2,2,0,2,1,0,2,0,1,0,0,0,13,2,2,0
5,49,49,308,10,2,16,1,2,8,1,4,2,1,1,6,0,5,1,1,1,0,0,1,8,2,1,1
5,49,49,308,10,2,16,1,1,9,1,3,1,2,1,12,6,1,1,1,1,0,1,0,13,2,1,1
5,49,49,308,10,2,15,1,1,8,1,9,9,2,1,15,1,1,1,1,1,0,0,1,10,2,1,1
5,49,49,308,10,2,16,1,2,10,1,1,1,1,1,12,5,2,1,1,1,1,0,1,10,1,1,1
5,49,49,308,10,2,15,1,2,9,1,1,1,1,1,25,2,3,1,1,1,1,1,1,11,1,1,1
5,49,49,308,10,2,15,1,2,9,1,3,2,2,0,4,1,0,2,0,1,0,0,0,14,2,2,1
5,49,49,308,10,2,17,1,1,7,1,4,1,2,1,25,3,3,1,1,1,1,0,0,10,1,1,1
5,49,49,308,10,2,16,1,1,5,1,3,2,1,1,3,1,0,2,0,0,0,0,1,14,1,1,1
5,49,49,308,7,2,16,2,2,8,1,3,2,2,0,10,0,4,1,0,1,0,0,0,14,2,2,0
5,49,49,308,10,2,17,1,1,8,1,3,1,2,1,6,5,4,1,1,1,0,0,0,6,2,1,1
5,49,49,308,10,2,15,1,1,8,1,3,9,2,0,11,3,0,2,0,1,1,0,1,14,2,1,1
5,49,49,308,7,2,16,2,2,7,1,1,2,2,0,4,1,0,2,0,1,0,0,1,13,2,2,1
5,49,49,308,7,2,15,2,2,9,1,3,2,2,1,5,1,0,2,1,1,0,1,1,13,2,1,1
5,49,49,308,10,2,15,1,1,7,1,1,1,2,1,12,2,2,1,1,1,1,1,0,11,2,1,1
5,49,49,308,7,2,15,2,2,8,1,3,1,1,1,8,1,0,2,0,1,0,0,0,12,2,2,0
5,49,49,308,7,2,15,2,2,10,1,1,2,3,1,8,1,1,1,1,1,1,0,0,9,2,1,1
5,49,49,308,7,2,17,2,2,11,1,3,1,5,0,45,0,1,1,0,1,0,0,1,10,2,3,0
5,49,49,308,10,2,17,1,1,9,1,3,2,1,1,7,1,1,1,1,1,0,1,0,12,2,1,1
5,49,49,308,10,2,16,1,2,8,1,3,2,4,0,7,1,0,2,0,1,0,0,0,14,2,1,1
5,49,49,308,10,2,15,1,1,7,1,3,1,2,0,15,3,2,1,0,1,1,0,0,11,2,3,1
5,49,49,308,10,2,16,1,1,9,1,4,2,2,0,16,2,3,1,0,1,0,0,1,10,2,1,1
5,49,49,308,10,2,17,1,1,10,1,1,2,2,0,15,1,0,2,0,1,0,0,0,11,2,1,1
5,49,49,308,7,2,15,2,2,8,1,1,1,2,0,20,1,3,1,0,1,1,0,0,13,2,1,1
5,49,49,308,10,2,16,1,2,10,1,3,1,2,1,11,3,1,1,1,1,0,0,1,12,2,1,1
5,49,49,308,10,2,15,1,2,9,1,4,2,2,0,4,1,0,2,0,1,0,0,0,12,2,2,1
5,49,49,308,7,2,17,2,2,10,1,4,9,2,0,1,0,0,2,0,0,0,0,0,16,2,2,0
5,49,49,308,10,2,17,1,2,10,1,1,2,2,0,20,1,3,1,0,1,1,0,1,12,2,1,1
5,49,49,308,10,2,17,1,2,9,1,2,2,4,0,8,1,0,2,0,1,0,0,1,14,2,1,1
5,49,49,308,7,2,15,2,2,10,1,5,2,2,0,13,6,1,1,0,1,0,0,0,12,2,2,0
5,49,49,308,10,2,15,1,2,9,1,1,1,2,0,30,1,2,1,0,0,1,0,1,14,2,1,1
5,49,49,308,7,2,16,2,2,10,1,1,2,4,0,10,1,0,2,0,0,0,0,0,14,2,2,0
5,49,49,308,10,2,15,1,1,10,1,3,1,1,1,9,1,0,2,0,0,0,0,0,13,1,1,1
5,49,49,308,10,2,17,1,2,10,1,1,2,2,0,10,5,3,1,0,1,1,0,1,10,2,1,1
5,49,49,308,7,2,15,2,2,8,1,1,1,2,1,20,10,20,1,1,1,0,0,0,9,2,1,1
5,49,49,308,10,2,15,1,2,9,1,1,2,2,1,12,2,6,1,1,1,0,1,1,9,2,1,1
5,49,49,308,10,2,16,1,2,9,1,3,2,1,1,30,2,0,2,0,1,1,0,1,10,2,1,1
5,49,49,308,10,2,16,1,1,7,1,4,1,2,0,60,6,3,1,0,1,1,0,1,12,1,1,1
5,49,49,308,7,2,17,2,2,9,1,99,2,2,1,1,1,6,1,1,1,0,0,1,13,2,1,0
5,49,49,308,10,2,17,1,1,10,1,1,2,2,1,16,8,2,1,1,1,1,0,0,15,2,1,1
5,49,49,308,7,2,16,2,2,11,1,1,1,2,0,5,4,2,1,0,1,0,0,0,15,2,2,1
5,49,49,308,10,2,15,1,2,8,1,3,2,2,1,2,1,0,2,1,1,0,0,0,14,2,1,1
5,49,49,308,10,2,14,1,1,8,1,1,2,5,0,1,2,0,2,0,0,0,0,1,12,2,1,1
5,49,49,308,10,2,16,1,1,8,1,3,2,2,0,21,1,1,1,0,1,0,0,1,11,2,1,1
5,49,49,308,10,2,15,1,1,9,1,4,1,2,0,5,2,0,2,0,1,0,0,0,13,2,1,1
5,49,49,308,7,2,16,2,2,10,1,3,1,2,0,14,2,1,1,0,1,1,0,0,10,2,1,1
5,49,49,308,10,2,16,1,2,7,1,1,2,2,1,8,2,3,1,1,1,1,1,1,11,1,1,1
5,49,49,308,7,2,16,2,2,10,1,1,2,2,1,40,2,2,1,1,1,0,1,0,14,2,1,1
5,19,19,248,7,6,20,2,2,8,1,3,2,1,1,1,0,1,1,0,0,0,0,0,14,1,3,1
5,19,19,248,7,6,16,2,2,10,1,3,2,1,1,1,0,1,1,0,0,0,0,0,15,2,3,0
5,19,19,248,10,6,19,1,2,8,1,3,2,2,0,12,3,0,2,0,1,0,0,1,12,2,1,1
5,19,19,248,7,6,16,2,2,10,1,1,2,2,0,3,0,1,1,0,1,0,0,0,14,2,3,0
5,19,19,248,7,6,16,2,2,8,1,1,2,1,1,2,0,0,2,0,0,0,0,0,14,1,1,1
5,19,19,248,7,6,18,2,2,8,1,3,1,2,1,3,1,1,1,1,1,0,0,0,15,2,1,1
5,19,19,248,7,6,18,2,2,10,1,3,1,1,1,1,0,0,2,0,0,0,0,0,15,2,1,1
5,19,19,248,7,6,18,2,2,8,1,3,2,1,1,60,6,1,1,0,1,0,0,1,9,1,9,0
5,19,19,248,7,6,16,2,2,8,1,1,1,2,0,2,3,1,1,0,1,0,0,0,13,2,1,0
5,19,19,248,7,6,18,2,2,10,1,4,2,2,0,3,0,0,2,0,0,0,0,0,16,1,3,0
5,19,19,248,10,6,18,1,2,6,1,4,1,1,1,10,4,0,2,1,1,1,1,1,13,2,1,1
5,19,19,248,10,6,16,1,2,7,1,2,2,2,1,4,1,0,2,1,1,0,0,1,11,2,1,1
5,19,19,248,7,6,15,2,2,6,1,4,2,1,1,3,1,0,2,0,1,0,0,0,14,1,3,1
5,19,19,248,7,6,17,2,2,7,1,2,1,2,0,3,1,1,1,0,0,0,0,0,15,2,1,0
5,19,19,248,7,6,18,2,2,9,1,4,1,2,0,5,1,0,2,0,1,0,0,1,14,2,1,1
5,19,19,248,7,6,18,2,2,8,1,1,2,4,0,10,2,4,1,0,1,0,0,0,14,1,1,1
5,19,19,248,10,6,17,1,2,10,1,1,2,1,1,2,0,0,2,0,0,0,0,0,15,2,3,1
5,19,19,248,7,6,18,2,2,10,1,4,1,1,1,6,1,0,2,0,0,0,0,0,12,1,1,0
5,19,19,248,10,6,16,1,2,9,1,1,2,4,0,1,3,0,2,0,1,0,0,1,15,2,1,1
5,19,19,248,10,6,17,1,2,9,1,3,2,1,1,19,2,6,1,0,1,0,1,0,8,1,1,1
5,19,19,248,7,6,19,2,2,10,1,1,2,2,0,4,1,1,1,0,1,0,0,0,14,2,1,1
5,19,19,248,7,6,17,2,2,8,1,4,2,1,1,5,1,0,2,0,0,0,0,0,12,1,1,1
5,19,19,248,10,6,17,1,2,9,1,1,2,2,1,3,1,3,1,1,1,1,0,1,13,2,1,1
5,19,19,248,7,6,16,2,2,8,1,4,1,2,0,1,1,0,2,0,1,0,0,0,15,2,3,0
5,19,19,248,7,6,17,2,2,6,1,4,2,2,0,96,4,13,1,0,1,1,0,1,8,2,1,1
5,19,19,248,7,6,17,2,2,9,1,1,1,1,1,8,1,0,2,1,0,0,0,0,12,2,3,1
5,19,19,248,7,6,17,2,2,9,1,1,2,1,1,45,6,0,2,1,1,0,0,0,8,1,1,1
5,19,19,248,7,6,15,2,2,9,1,1,1,4,1,15,2,0,2,1,1,0,0,0,13,1,3,1
5,19,19,248,7,6,17,2,2,9,1,4,1,2,0,15,1,2,1,0,1,1,0,1,12,2,2,1
5,19,19,248,10,6,16,1,2,6,1,1,1,2,0,8,2,0,2,0,1,0,0,0,14,2,1,1
5,19,19,248,7,6,17,2,1,9,1,4,1,2,0,8,1,0,2,0,1,0,0,0,14,2,1,1
5,19,19,248,10,6,19,1,2,10,1,4,1,1,1,1,1,0,2,0,1,0,0,0,16,2,1,1
5,19,19,248,7,6,16,2,2,8,1,1,2,1,1,2,0,0,2,0,0,0,0,0,13,1,3,1
5,19,19,248,7,6,16,2,2,8,1,1,2,1,1,3,0,0,2,0,0,0,0,0,14,2,1,1
5,19,19,248,7,6,19,2,2,10,1,1,1,1,1,10,1,1,1,1,1,0,0,0,14,2,1,1
5,19,19,248,10,6,17,1,2,7,1,2,1,1,1,7,3,2,1,1,1,1,0,0,8,1,1,1
5,19,19,248,10,6,17,1,2,10,1,3,1,2,0,4,1,0,2,0,1,0,0,0,13,2,1,1
5,19,19,248,7,6,15,2,2,6,1,1,2,4,0,2,1,0,2,0,1,0,0,0,13,2,3,1
5,19,19,248,7,6,19,2,2,8,1,4,1,2,0,4,1,1,1,0,1,0,0,0,9,2,1,1
5,19,19,248,7,6,18,2,2,8,1,1,1,1,1,90,2,1,1,1,1,0,1,0,9,1,1,1
5,19,19,248,7,6,16,2,2,9,1,1,2,1,1,3,2,1,1,0,1,0,0,0,15,2,3,0
5,19,19,248,7,6,17,2,2,10,1,1,2,2,0,25,3,2,1,0,1,0,0,0,10,1,1,1
5,19,19,248,7,6,15,2,2,8,1,4,1,1,1,1,0,0,2,0,0,0,0,0,14,1,3,1
5,19,19,248,10,6,18,1,2,7,1,1,2,2,0,8,1,0,2,0,0,0,0,0,14,2,1,1
5,19,19,248,10,6,16,1,2,8,1,3,1,1,1,1,0,0,2,0,0,0,0,0,15,2,1,1
5,19,19,248,7,6,16,2,2,7,1,1,1,1,1,2,1,0,2,0,1,0,0,0,14,2,1,0
5,19,19,248,7,6,18,2,2,10,1,1,2,2,0,3,2,0,2,0,1,0,0,1,13,2,1,1
5,19,19,248,10,6,17,1,2,11,1,3,2,2,0,15,1,5,1,0,1,1,1,1,13,2,1,1
5,19,19,248,7,6,18,2,1,9,1,1,1,1,1,6,1,1,1,1,1,0,1,1,11,2,1,1
5,19,19,248,7,6,19,2,2,9,1,1,1,2,0,8,1,1,1,0,1,0,0,1,12,2,1,1
5,19,19,248,10,6,15,1,2,9,1,1,2,1,1,1,1,0,2,0,1,0,0,1,11,2,1,1
5,19,19,248,7,6,17,2,2,10,1,1,2,1,1,2,1,0,2,0,0,0,0,0,15,2,3,0
5,19,19,248,10,6,17,1,2,13,1,3,1,2,1,35,3,0,2,1,1,1,1,0,12,2,1,1
5,19,19,248,7,6,18,2,2,10,1,1,1,2,0,6,2,0,2,0,1,0,0,0,13,2,1,1
5,19,19,248,7,6,20,2,2,8,1,1,1,1,1,7,1,4,1,1,1,0,1,1,13,1,1,1
5,19,19,248,10,6,17,1,2,8,1,1,1,1,1,20,2,3,1,1,0,0,0,0,12,1,1,1
